Compound_name;;y_test;y_pred
alpha-resorcylic acid;;9.126315789;7.288729138
pyrogallol;;0.968421053;4.865347542
propiophenone;;2.9375;5.431452694
valerophenone;;7.854166667;8.758071427
hexanophenone;;14.34375;11.00401408
4-tert-butylphenol;;9.072916667;9.751544789
7-dihydroxy naphthalene;;12.88541667;8.919235025
4-trimethyl benzene;;7.614583333;7.319300686
gibberellic acid;;1.65625;8.003890516
3-Dioxane;;1.40625;5.717693424
vanillic acid;;4.71875;6.30548025
benzoin methyl ether;;5.96875;8.451324465
diphenyl carbonate;;9.75;9.800793104
trans-2-hexenyl acetate;;2.25;6.082681914
4-tert-butylbenzoic acid;;35.4375;16.77730734
bisphenol A;;53.55208333;21.00400637
BHA (3-tert-Butyl-4-hydroxyanisole);;13.58333333;10.87125224
butyl phenyl ether;;8.947916667;8.728779823
toluic acid;;6.729166667;6.595457711
equiline;;31.66666667;19.31401957
Sebuthylazine;;6.3125;8.065636249
aldicarb;;1.010416667;5.579229216
MCPB;;21.32291667;15.394908
indole-3-butyric acid;;11.4375;11.36378105
ATRAZIN-DESETHYL-2-HYDROXY;;1.520833333;5.282479548
mecoprop-P;;45.85416667;18.08372079
cyanazin;;4.9375;7.177512744
ISOPROTURON;;4.729166667;8.899209021
terbutylazine;;9.5625;8.785451427
linuron;;10.71875;9.508657861
alachlor;;5.135416667;8.461494052
3-butanediol diacrylate;;1.541666667;6.647136932
nortriptyline;;2.458333333;8.225111069
4-dichloro aniline;;3.645833333;6.453894176
7-dimethoxycoumarin;;5.453608247;6.84698032
trans-ferulic acid;;2.948453608;7.083309025
quercetin;;8.721649485;9.129957881
formononetin;;0.886597938;7.840478268
Rutin Hydrate;;9.773195876;9.719216168
pentoxifylline;;0.927835052;6.689899005
naringin;;7.81443299;9.71148609
(+)-catechin;;9.680412371;9.904571455
tert-butylhydroquinone;;10.07216495;9.919554815
propyl gallate;;10.37113402;9.602343562
folinic acid sodium salt;;11.04123711;11.02375601
riboflavin;;0.505154639;7.611698681
L-(+)-ascorbic acid;;0.381443299;4.871915394
hydrochloridethiazide;;4.505154639;6.318875564
5-diphenylhydantoin;;16.92783505;11.55659274
antipyrine;;1.847826087;5.525943418
acetaminophen;;0.979381443;4.878735763
isoeugenol;;6.381443299;7.17588339
vanillin;;1.979381443;5.200073338
(+)-carvone;;2.845360825;6.1757382
geraniol;;4.639175258;7.769631415
camphor;;2.082474227;6.526253154
o-methylanisole;;3.371134021;5.541274085
cinnamaldehyde;;2.845360825;5.393261462
dimethyl phthalate;;1.886597938;5.171235973
diethyl phthalate;;3.918367347;6.964743741
isopropyl isocyanate;;0.757575758;4.278560986
methylparaben;;3.363636364;5.553087478
ethylparaben;;5.693877551;6.883141935
butylparaben;;19.56565657;12.79561157
cefamandole;;33.05102041;15.80989892
myclobutanil;;12.58762887;11.99031389
fmoc chloride;;0.288659794;7.721934319
(+)-griseofulvin;;9.37755102;9.336000756
3-nitrophenol;;3.360824742;5.452471548
thymine;;0.142857143;4.110965063
carbamazepine;;5.142857143;7.717980464
dansyl chloride;;6.826530612;8.519515447
abiraterone;;2.826530612;11.76493591
estriol;;12.51020408;13.40219455
chlorambucil;;24.94897959;16.72029858
2-hydroxypyridine;;0.336734694;4.037799094
piroxicam;;4.673469388;7.902898321
methyl-p-toluene sulfonate;;3.278350515;5.664851972
tropolone;;2.908163265;5.019926968
PyBOP;;3.252525253;8.077032372
p-toluenesulfonyl isocyanate;;1.643564356;5.377700651
rifampicin;;9;9.835167542
thiamethoxam;;0.826530612;6.172646917
4-(dimethylamino)benzoic acid;;3.469387755;6.52645214
