Compound_name;;y_test;y_pred
diphenyl carbonate;;9.75;9.829655407
trans-2-hexenyl acetate;;2.25;5.7660659
bisphenol A;;53.55208333;20.27961235
BHA (3-tert-Butyl-4-hydroxyanisole);;13.58333333;9.890687261
butyl phenyl ether;;8.947916667;8.441548296
toluic acid;;6.729166667;6.200230977
equiline;;31.66666667;18.93926746
Sebuthylazine;;6.3125;7.951211844
aldicarb;;1.010416667;5.236653201
MCPB;;21.32291667;13.08893881
indole-3-butyric acid;;11.4375;10.38127482
cyanazin;;4.9375;6.949602115
ISOPROTURON;;4.729166667;8.688884783
metamitron;;0.78125;4.992380443
terbutylazine;;9.5625;8.642798479
linuron;;10.71875;8.68787997
alachlor;;5.135416667;8.213471053
3-butanediol diacrylate;;1.541666667;6.41111702
nortriptyline;;2.458333333;9.082336573
4-dichloro aniline;;3.645833333;6.304673629
7-dimethoxycoumarin;;5.453608247;6.83222233
trans-ferulic acid;;2.948453608;6.405511664
formononetin;;0.886597938;8.070870176
Rutin Hydrate;;9.773195876;10.60441975
(+)-catechin hydrate;;5.690721649;8.528924094
pentoxifylline;;0.927835052;6.271699358
(-)-epicatechin;;6.288659794;8.506134969
(+)-catechin;;9.680412371;8.528924094
tert-butylhydroquinone;;10.07216495;8.956494731
propyl gallate;;10.37113402;9.309231002
folinic acid sodium salt;;11.04123711;11.14545475
riboflavin;;0.505154639;7.493715893
L-(+)-ascorbic acid;;0.381443299;4.555400161
hydrochloridethiazide;;4.505154639;6.665477793
5-diphenylhydantoin;;16.92783505;11.78536613
antipyrine;;1.847826087;5.281236302
acetaminophen;;0.979381443;4.743661576
isoeugenol;;6.381443299;6.810099284
eugenol;;4.010309278;6.190150082
L-(-)-carvone;;2.804123711;5.346084926
(+)-carvone;;2.845360825;5.346524736
geraniol;;4.639175258;7.234808983
camphor;;2.082474227;6.236891446
o-methylanisole;;3.371134021;5.489499417
cinnamaldehyde;;2.845360825;5.121608057
cinnamyl alcohol;;2.275510204;5.085228188
dimethyl phthalate;;1.886597938;4.94872692
diethyl phthalate;;3.918367347;6.802329279
isopropyl isocyanate;;0.757575758;4.124676474
methylparaben;;3.363636364;5.549037252
ethylparaben;;5.693877551;6.66775809
butylparaben;;19.56565657;12.19579549
cefamandole;;33.05102041;15.44185816
myclobutanil;;12.58762887;11.75773046
fmoc chloride;;0.288659794;7.384110743
(+)-griseofulvin;;9.37755102;9.090110692
hippuric acid;;5.581632653;6.935596981
3-nitrophenol;;3.360824742;5.466643471
thymine;;0.142857143;3.975471586
dansyl chloride;;6.826530612;8.1628304
abiraterone;;2.826530612;12.09858856
estriol;;12.51020408;13.12035901
chlorambucil;;24.94897959;15.87976522
2-hydroxypyridine;;0.336734694;4.055077679
piroxicam;;4.673469388;8.282085403
tropolone;;2.908163265;5.025213301
tropic acid;;1.96969697;5.068564693
PyBOP;;3.252525253;8.327546963
p-toluenesulfonyl isocyanate;;1.643564356;5.044183995
rifampicin;;9;10.56253992
thiamethoxam;;0.826530612;5.57919319
4-(dimethylamino)benzoic acid;;3.469387755;6.010414691
