Compound_name;;y_test;y_pred
gibberellic acid;;1.65625;7.871098575
vanillic acid;;4.71875;6.283567949
benzoin methyl ether;;5.96875;8.796190294
diphenyl carbonate;;9.75;9.787780992
trans-2-hexenyl acetate;;2.25;5.635334638
4-tert-butylbenzoic acid;;35.4375;16.89031126
bisphenol A;;53.55208333;20.7728068
BHA (3-tert-Butyl-4-hydroxyanisole);;13.58333333;11.15344548
butyl phenyl ether;;8.947916667;8.369389942
equiline;;31.66666667;19.77023786
Sebuthylazine;;6.3125;8.243051618
aldicarb;;1.010416667;5.591291741
MCPB;;21.32291667;14.60059506
ATRAZIN-DESETHYL-2-HYDROXY;;1.520833333;5.48069166
mecoprop-P;;45.85416667;17.57780904
cyanazin;;4.9375;7.159809021
ISOPROTURON;;4.729166667;9.013423305
metamitron;;0.78125;5.232291405
terbutylazine;;9.5625;8.754264079
linuron;;10.71875;9.396272321
alachlor;;5.135416667;8.773128992
3-butanediol diacrylate;;1.541666667;6.470817833
nortriptyline;;2.458333333;8.991202957
4-dichloro aniline;;3.645833333;6.63798879
7-dimethoxycoumarin;;5.453608247;6.995433983
trans-ferulic acid;;2.948453608;6.812673576
quercetin;;8.721649485;9.418395516
formononetin;;0.886597938;8.040756506
Rutin Hydrate;;9.773195876;10.16003038
(+)-catechin hydrate;;5.690721649;8.753017211
pentoxifylline;;0.927835052;6.035646286
naringin;;7.81443299;10.166815
(-)-epicatechin;;6.288659794;8.732653075
(+)-catechin;;9.680412371;8.753017211
tert-butylhydroquinone;;10.07216495;9.688492957
propyl gallate;;10.37113402;9.668850686
folinic acid sodium salt;;11.04123711;11.1743975
riboflavin;;0.505154639;7.262972215
L-(+)-ascorbic acid;;0.381443299;4.82030565
hydrochloridethiazide;;4.505154639;6.726375801
5-diphenylhydantoin;;16.92783505;11.5047442
acetaminophen;;0.979381443;4.806173053
isoeugenol;;6.381443299;6.890925139
eugenol;;4.010309278;6.393270035
L-(-)-carvone;;2.804123711;5.588858033
vanillin;;1.979381443;5.230967606
(+)-carvone;;2.845360825;5.656492681
geraniol;;4.639175258;7.646174545
camphor;;2.082474227;6.676032297
o-methylanisole;;3.371134021;5.756750041
cinnamaldehyde;;2.845360825;5.287492228
cinnamyl alcohol;;2.275510204;5.283326476
dimethyl phthalate;;1.886597938;5.198450294
diethyl phthalate;;3.918367347;6.902456053
isopropyl isocyanate;;0.757575758;4.372494715
methylparaben;;3.363636364;5.494124969
cefamandole;;33.05102041;15.65838652
myclobutanil;;12.58762887;12.17417976
fmoc chloride;;0.288659794;7.832644468
(+)-griseofulvin;;9.37755102;9.320144124
hippuric acid;;5.581632653;7.382929626
3-nitrophenol;;3.360824742;5.560258527
thymine;;0.142857143;4.092103022
carbamazepine;;5.142857143;7.838040615
dansyl chloride;;6.826530612;8.42402382
abiraterone;;2.826530612;12.41428013
chlorambucil;;24.94897959;16.1719469
2-hydroxypyridine;;0.336734694;4.152777935
piroxicam;;4.673469388;8.403688034
methyl-p-toluene sulfonate;;3.278350515;5.739654253
tropolone;;2.908163265;5.292006917
tropic acid;;1.96969697;5.848440109
PyBOP;;3.252525253;8.348470674
p-toluenesulfonyl isocyanate;;1.643564356;5.263867457
rifampicin;;9;10.74077847
thiamethoxam;;0.826530612;6.116162169
4-(dimethylamino)benzoic acid;;3.469387755;6.376069554
