Compound_name;;y_test;y_pred
antipyrine;;1.847826087;5.225769786
acetaminophen;;0.979381443;4.781416358
isoeugenol;;6.381443299;6.826209822
eugenol;;4.010309278;6.258005118
L-(-)-carvone;;2.804123711;5.318495334
vanillin;;1.979381443;5.113337296
(+)-carvone;;2.845360825;5.384855153
geraniol;;4.639175258;7.269667816
camphor;;2.082474227;6.070444501
o-methylanisole;;3.371134021;5.465300069
cinnamyl alcohol;;2.275510204;5.292685401
dimethyl phthalate;;1.886597938;5.099414112
diethyl phthalate;;3.918367347;6.922715154
isopropyl isocyanate;;0.757575758;4.249038923
methylparaben;;3.363636364;5.427415288
ethylparaben;;5.693877551;6.65805696
butylparaben;;19.56565657;12.39566275
cefamandole;;33.05102041;16.23503242
myclobutanil;;12.58762887;11.94378099
fmoc chloride;;0.288659794;7.880520726
(+)-griseofulvin;;9.37755102;9.257339807
hippuric acid;;5.581632653;7.545430698
3-nitrophenol;;3.360824742;5.463524428
thymine;;0.142857143;3.912982382
carbamazepine;;5.142857143;7.676365994
dansyl chloride;;6.826530612;8.532138458
abiraterone;;2.826530612;10.76389107
estriol;;12.51020408;13.12802578
chlorambucil;;24.94897959;16.59422563
2-hydroxypyridine;;0.336734694;3.912699755
piroxicam;;4.673469388;8.235755176
methyl-p-toluene sulfonate;;3.278350515;5.686768745
tropolone;;2.908163265;4.948610491
tropic acid;;1.96969697;5.627724733
thiamethoxam;;0.826530612;6.107858966
4-(dimethylamino)benzoic acid;;3.469387755;6.3985138
