Compound_name;;y_test;y_pred
chlorambucil;;24.94897959;16.58472234
2-hydroxypyridine;;0.336734694;3.956177874
piroxicam;;4.673469388;8.46008108
methyl-p-toluene sulfonate;;3.278350515;5.481134378
tropolone;;2.908163265;4.993600959
tropic acid;;1.96969697;5.257344151
PyBOP;;3.252525253;7.942659143
p-toluenesulfonyl isocyanate;;1.643564356;5.166951584
rifampicin;;9;9.498521534
thiamethoxam;;0.826530612;6.125231713
