Compound_name;;y_test;y_pred
BHA (3-tert-Butyl-4-hydroxyanisole);;13.58333333;11.16270233
butyl phenyl ether;;8.947916667;8.72276428
toluic acid;;6.729166667;6.425140949
equiline;;31.66666667;19.59908829
Sebuthylazine;;6.3125;8.396082478
aldicarb;;1.010416667;5.727903122
indole-3-butyric acid;;11.4375;10.85028008
ATRAZIN-DESETHYL-2-HYDROXY;;1.520833333;5.19434052
mecoprop-P;;45.85416667;17.21105739
cyanazin;;4.9375;7.43760278
ISOPROTURON;;4.729166667;9.192657702
metamitron;;0.78125;5.307265795
terbutylazine;;9.5625;8.890934626
linuron;;10.71875;9.574452978
alachlor;;5.135416667;8.883455045
3-butanediol diacrylate;;1.541666667;6.428639113
nortriptyline;;2.458333333;9.539441648
7-dimethoxycoumarin;;5.453608247;6.946507111
trans-ferulic acid;;2.948453608;6.749514037
quercetin;;8.721649485;9.403862929
formononetin;;0.886597938;8.236960542
Rutin Hydrate;;9.773195876;9.463167907
(+)-catechin hydrate;;5.690721649;8.579493357
pentoxifylline;;0.927835052;6.613815469
naringin;;7.81443299;9.278068846
(-)-epicatechin;;6.288659794;8.546073655
(+)-catechin;;9.680412371;8.579493357
tert-butylhydroquinone;;10.07216495;9.591134624
propyl gallate;;10.37113402;9.608490035
L-(+)-ascorbic acid;;0.381443299;4.921828498
hydrochloridethiazide;;4.505154639;6.718352697
5-diphenylhydantoin;;16.92783505;11.90234053
antipyrine;;1.847826087;5.599607587
acetaminophen;;0.979381443;4.726791741
isoeugenol;;6.381443299;7.01318324
eugenol;;4.010309278;6.269740068
L-(-)-carvone;;2.804123711;5.782761821
vanillin;;1.979381443;5.185780525
(+)-carvone;;2.845360825;5.784988547
geraniol;;4.639175258;7.754483444
o-methylanisole;;3.371134021;5.49420332
cinnamaldehyde;;2.845360825;5.285683993
cinnamyl alcohol;;2.275510204;5.246909286
dimethyl phthalate;;1.886597938;5.292132071
diethyl phthalate;;3.918367347;7.121947491
isopropyl isocyanate;;0.757575758;4.366483348
methylparaben;;3.363636364;5.510320192
ethylparaben;;5.693877551;6.695196812
butylparaben;;19.56565657;12.15119887
myclobutanil;;12.58762887;12.33295118
(+)-griseofulvin;;9.37755102;9.113446678
hippuric acid;;5.581632653;7.344534891
3-nitrophenol;;3.360824742;5.380818269
thymine;;0.142857143;3.999076464
carbamazepine;;5.142857143;8.111436842
dansyl chloride;;6.826530612;9.105252577
estriol;;12.51020408;13.27826838
chlorambucil;;24.94897959;16.27810928
2-hydroxypyridine;;0.336734694;4.052042714
methyl-p-toluene sulfonate;;3.278350515;5.728397165
tropolone;;2.908163265;4.977787166
tropic acid;;1.96969697;5.731781338
PyBOP;;3.252525253;8.586406778
p-toluenesulfonyl isocyanate;;1.643564356;5.329888821
rifampicin;;9;10.08354426
thiamethoxam;;0.826530612;6.19905931
4-(dimethylamino)benzoic acid;;3.469387755;6.477101724
