Compound_name;;y_test;y_pred
formononetin;;0.886597938;7.278738798
Rutin Hydrate;;9.773195876;9.487931507
(+)-catechin hydrate;;5.690721649;7.959892639
pentoxifylline;;0.927835052;6.065603671
naringin;;7.81443299;9.213829384
(-)-epicatechin;;6.288659794;8.148608152
tert-butylhydroquinone;;10.07216495;9.496087869
propyl gallate;;10.37113402;9.532909106
folinic acid sodium salt;;11.04123711;10.07679052
riboflavin;;0.505154639;6.911021834
L-(+)-ascorbic acid;;0.381443299;4.625197593
hydrochloridethiazide;;4.505154639;6.276461086
5-diphenylhydantoin;;16.92783505;11.02755102
antipyrine;;1.847826087;5.145755465
acetaminophen;;0.979381443;4.48005966
isoeugenol;;6.381443299;6.725656882
eugenol;;4.010309278;5.971775722
L-(-)-carvone;;2.804123711;5.331540792
vanillin;;1.979381443;5.058840552
(+)-carvone;;2.845360825;5.36502784
camphor;;2.082474227;6.404038272
o-methylanisole;;3.371134021;5.314846143
cinnamaldehyde;;2.845360825;4.962804912
cinnamyl alcohol;;2.275510204;4.9870242
dimethyl phthalate;;1.886597938;4.95308874
diethyl phthalate;;3.918367347;6.880467724
isopropyl isocyanate;;0.757575758;4.051939199
methylparaben;;3.363636364;5.182059143
ethylparaben;;5.693877551;6.451866227
butylparaben;;19.56565657;12.43846642
cefamandole;;33.05102041;14.1525651
myclobutanil;;12.58762887;11.46184182
fmoc chloride;;0.288659794;7.372970962
(+)-griseofulvin;;9.37755102;9.000783822
hippuric acid;;5.581632653;7.035060706
3-nitrophenol;;3.360824742;5.23989855
thymine;;0.142857143;3.854042768
carbamazepine;;5.142857143;7.441682164
dansyl chloride;;6.826530612;8.00095424
abiraterone;;2.826530612;11.83247466
estriol;;12.51020408;13.17574141
2-hydroxypyridine;;0.336734694;3.834310548
piroxicam;;4.673469388;7.619270041
methyl-p-toluene sulfonate;;3.278350515;5.393706759
tropolone;;2.908163265;4.928599622
tropic acid;;1.96969697;5.31315708
PyBOP;;3.252525253;7.828155206
p-toluenesulfonyl isocyanate;;1.643564356;5.099477895
rifampicin;;9;10.03507952
thiamethoxam;;0.826530612;5.80798644
4-(dimethylamino)benzoic acid;;3.469387755;6.161551691
