Compound_name;;y_test;y_pred
camphor;;2.082474227;3.556299191
o-methylanisole;;3.371134021;2.22109038
cinnamaldehyde;;2.845360825;2.22109038
cinnamyl alcohol;;2.275510204;2.22109038
dimethyl phthalate;;1.886597938;4.513968518
diethyl phthalate;;3.918367347;3.556299191
methylparaben;;3.363636364;2.306794434
ethylparaben;;5.693877551;4.513968518
butylparaben;;19.56565657;31.73692077
cefamandole;;33.05102041;13.53101447
myclobutanil;;12.58762887;7.039992578
fmoc chloride;;0.288659794;7.039992578
hippuric acid;;5.581632653;3.556299191
3-nitrophenol;;3.360824742;2.306794434
thymine;;0.142857143;0.945392035
carbamazepine;;5.142857143;8.942746645
dansyl chloride;;6.826530612;7.039992578
abiraterone;;2.826530612;7.039992578
estriol;;12.51020408;17.06177259
chlorambucil;;24.94897959;31.73692077
2-hydroxypyridine;;0.336734694;0.945392035
piroxicam;;4.673469388;4.513968518
methyl-p-toluene sulfonate;;3.278350515;2.306794434
tropolone;;2.908163265;2.22109038
tropic acid;;1.96969697;2.306794434
PyBOP;;3.252525253;4.513968518
p-toluenesulfonyl isocyanate;;1.643564356;2.306794434
rifampicin;;9;17.06177259
4-(dimethylamino)benzoic acid;;3.469387755;5.30207761
