Compound_name;;y_test;y_pred
dimethyl phthalate;;1.886597938;1.383420272
diethyl phthalate;;3.918367347;5.134798609
isopropyl isocyanate;;0.757575758;0.709416662
methylparaben;;3.363636364;2.977433209
ethylparaben;;5.693877551;5.134798609
butylparaben;;19.56565657;29.14547056
cefamandole;;33.05102041;13.92340875
myclobutanil;;12.58762887;12.42929005
fmoc chloride;;0.288659794;5.703392862
(+)-griseofulvin;;9.37755102;13.92340875
hippuric acid;;5.581632653;5.35826785
3-nitrophenol;;3.360824742;2.553646388
thymine;;0.142857143;0.709416662
carbamazepine;;5.142857143;5.134798609
dansyl chloride;;6.826530612;12.42929005
abiraterone;;2.826530612;5.703392862
estriol;;12.51020408;12.42929005
chlorambucil;;24.94897959;29.14547056
2-hydroxypyridine;;0.336734694;0.709416662
piroxicam;;4.673469388;5.134798609
methyl-p-toluene sulfonate;;3.278350515;6.925567385
tropolone;;2.908163265;2.977433209
tropic acid;;1.96969697;1.383420272
thiamethoxam;;0.826530612;1.383420272
4-(dimethylamino)benzoic acid;;3.469387755;5.35826785
