Compound_name;;y_test;y_pred
3-(5-methylfuran-2-yl)-propionic acid;;2.642105263;6.620520611
syringic acid;;4.894736842;4.616774004
alpha-resorcylic acid;;9.126315789;4.616774004
pyrogallol;;0.968421053;0.759406194
acetophenone;;1.791666667;2.148235822
propiophenone;;2.9375;3.072533225
butyrophenone;;4.635416667;15.72924591
valerophenone;;7.854166667;13.0704104
hexanophenone;;14.34375;13.0704104
4-tert-butylphenol;;9.072916667;9.109912872
7-dihydroxy naphthalene;;12.88541667;15.72924591
4-trimethyl benzene;;7.614583333;9.109912872
gibberellic acid;;1.65625;4.18179324
3-Dioxane;;1.40625;2.148235822
vanillic acid;;4.71875;4.616774004
benzoin methyl ether;;5.96875;13.0704104
diphenyl carbonate;;9.75;13.0704104
trans-2-hexenyl acetate;;2.25;2.148235822
bisphenol A;;53.55208333;32.3980805
BHA (3-tert-Butyl-4-hydroxyanisole);;13.58333333;9.109912872
butyl phenyl ether;;8.947916667;15.72924591
toluic acid;;6.729166667;4.616774004
equiline;;31.66666667;32.3980805
Sebuthylazine;;6.3125;9.109912872
aldicarb;;1.010416667;0.759406194
MCPB;;21.32291667;15.72924591
indole-3-butyric acid;;11.4375;15.72924591
cyanazin;;4.9375;4.18179324
ISOPROTURON;;4.729166667;4.18179324
metamitron;;0.78125;0.759406194
terbutylazine;;9.5625;9.109912872
linuron;;10.71875;15.72924591
alachlor;;5.135416667;4.18179324
3-butanediol diacrylate;;1.541666667;1.824204551
nortriptyline;;2.458333333;13.0704104
4-dichloro aniline;;3.645833333;9.109912872
7-dimethoxycoumarin;;5.453608247;4.616774004
trans-ferulic acid;;2.948453608;4.616774004
formononetin;;0.886597938;4.18179324
Rutin Hydrate;;9.773195876;6.620520611
(+)-catechin hydrate;;5.690721649;9.109912872
pentoxifylline;;0.927835052;1.824204551
(-)-epicatechin;;6.288659794;9.109912872
(+)-catechin;;9.680412371;9.109912872
tert-butylhydroquinone;;10.07216495;9.109912872
propyl gallate;;10.37113402;6.620520611
folinic acid sodium salt;;11.04123711;6.620520611
riboflavin;;0.505154639;6.620520611
L-(+)-ascorbic acid;;0.381443299;4.616774004
hydrochloridethiazide;;4.505154639;1.824204551
5-diphenylhydantoin;;16.92783505;15.72924591
antipyrine;;1.847826087;2.148235822
acetaminophen;;0.979381443;0.759406194
isoeugenol;;6.381443299;9.109912872
eugenol;;4.010309278;3.072533225
L-(-)-carvone;;2.804123711;3.072533225
(+)-carvone;;2.845360825;3.072533225
geraniol;;4.639175258;6.620520611
camphor;;2.082474227;3.072533225
o-methylanisole;;3.371134021;3.072533225
cinnamaldehyde;;2.845360825;2.148235822
cinnamyl alcohol;;2.275510204;2.148235822
dimethyl phthalate;;1.886597938;1.824204551
diethyl phthalate;;3.918367347;3.072533225
isopropyl isocyanate;;0.757575758;0.759406194
methylparaben;;3.363636364;4.616774004
ethylparaben;;5.693877551;6.620520611
butylparaben;;19.56565657;15.72924591
cefamandole;;33.05102041;15.72924591
myclobutanil;;12.58762887;13.0704104
fmoc chloride;;0.288659794;13.0704104
(+)-griseofulvin;;9.37755102;4.18179324
hippuric acid;;5.581632653;6.620520611
3-nitrophenol;;3.360824742;3.072533225
thymine;;0.142857143;0.759406194
dansyl chloride;;6.826530612;9.109912872
abiraterone;;2.826530612;13.0704104
estriol;;12.51020408;9.109912872
chlorambucil;;24.94897959;32.3980805
2-hydroxypyridine;;0.336734694;0.759406194
piroxicam;;4.673469388;4.18179324
tropolone;;2.908163265;1.824204551
tropic acid;;1.96969697;1.824204551
PyBOP;;3.252525253;4.18179324
p-toluenesulfonyl isocyanate;;1.643564356;1.824204551
rifampicin;;9;32.3980805
thiamethoxam;;0.826530612;4.18179324
4-(dimethylamino)benzoic acid;;3.469387755;4.616774004
