Compound_name;;y_test;y_pred
equiline;;31.66666667;37.36903226
Sebuthylazine;;6.3125;18.15144848
aldicarb;;1.010416667;2.359014854
indole-3-butyric acid;;11.4375;8.587560843
ATRAZIN-DESETHYL-2-HYDROXY;;1.520833333;2.006327419
mecoprop-P;;45.85416667;37.36903226
cyanazin;;4.9375;2.359014854
ISOPROTURON;;4.729166667;2.359014854
metamitron;;0.78125;0.955553877
terbutylazine;;9.5625;5.45932403
linuron;;10.71875;8.587560843
alachlor;;5.135416667;6.691853444
3-butanediol diacrylate;;1.541666667;2.006327419
nortriptyline;;2.458333333;6.691853444
7-dimethoxycoumarin;;5.453608247;8.587560843
trans-ferulic acid;;2.948453608;5.45932403
quercetin;;8.721649485;10.51110124
formononetin;;0.886597938;10.51110124
Rutin Hydrate;;9.773195876;10.51110124
(+)-catechin hydrate;;5.690721649;10.51110124
pentoxifylline;;0.927835052;2.359014854
naringin;;7.81443299;10.51110124
(-)-epicatechin;;6.288659794;10.51110124
(+)-catechin;;9.680412371;10.51110124
tert-butylhydroquinone;;10.07216495;8.587560843
propyl gallate;;10.37113402;8.587560843
L-(+)-ascorbic acid;;0.381443299;0.955553877
hydrochloridethiazide;;4.505154639;2.665026567
5-diphenylhydantoin;;16.92783505;10.51110124
antipyrine;;1.847826087;3.662445566
acetaminophen;;0.979381443;0.955553877
isoeugenol;;6.381443299;3.662445566
eugenol;;4.010309278;3.662445566
L-(-)-carvone;;2.804123711;3.662445566
vanillin;;1.979381443;2.006327419
(+)-carvone;;2.845360825;3.662445566
geraniol;;4.639175258;6.691853444
o-methylanisole;;3.371134021;3.662445566
cinnamaldehyde;;2.845360825;2.006327419
cinnamyl alcohol;;2.275510204;2.006327419
dimethyl phthalate;;1.886597938;0.955553877
diethyl phthalate;;3.918367347;3.662445566
isopropyl isocyanate;;0.757575758;0.955553877
methylparaben;;3.363636364;2.665026567
ethylparaben;;5.693877551;8.587560843
butylparaben;;19.56565657;18.15144848
myclobutanil;;12.58762887;18.15144848
(+)-griseofulvin;;9.37755102;8.587560843
hippuric acid;;5.581632653;5.45932403
3-nitrophenol;;3.360824742;2.665026567
thymine;;0.142857143;2.359014854
carbamazepine;;5.142857143;10.51110124
dansyl chloride;;6.826530612;6.691853444
estriol;;12.51020408;15.79935903
chlorambucil;;24.94897959;18.15144848
2-hydroxypyridine;;0.336734694;0.955553877
methyl-p-toluene sulfonate;;3.278350515;2.359014854
tropolone;;2.908163265;2.665026567
tropic acid;;1.96969697;2.359014854
PyBOP;;3.252525253;8.587560843
p-toluenesulfonyl isocyanate;;1.643564356;2.665026567
rifampicin;;9;18.15144848
thiamethoxam;;0.826530612;3.662445566
4-(dimethylamino)benzoic acid;;3.469387755;2.359014854
