Compound_name;;y_test;y_pred
MCPB;;21.32291667;11.78364352
indole-3-butyric acid;;11.4375;10.28263785
ATRAZIN-DESETHYL-2-HYDROXY;;1.520833333;5.91017193
mecoprop-P;;45.85416667;10.96431002
cyanazin;;4.9375;7.459346385
ISOPROTURON;;4.729166667;9.047842696
metamitron;;0.78125;6.711462693
terbutylazine;;9.5625;8.050154861
linuron;;10.71875;8.782829343
alachlor;;5.135416667;9.807311821
3-butanediol diacrylate;;1.541666667;8.532902938
nortriptyline;;2.458333333;9.960525583
4-dichloro aniline;;3.645833333;4.924123583
trans-ferulic acid;;2.948453608;8.629733049
quercetin;;8.721649485;9.718026513
formononetin;;0.886597938;10.35209401
Rutin Hydrate;;9.773195876;11.89272903
(+)-catechin hydrate;;5.690721649;10.59884429
pentoxifylline;;0.927835052;8.296604196
naringin;;7.81443299;12.67973616
(-)-epicatechin;;6.288659794;10.63627892
(+)-catechin;;9.680412371;10.59884429
tert-butylhydroquinone;;10.07216495;7.711666921
folinic acid sodium salt;;11.04123711;11.68653252
riboflavin;;0.505154639;9.067016926
L-(+)-ascorbic acid;;0.381443299;3.830499943
hydrochloridethiazide;;4.505154639;6.149404808
5-diphenylhydantoin;;16.92783505;8.991400554
antipyrine;;1.847826087;7.159134889
acetaminophen;;0.979381443;6.3548745
isoeugenol;;6.381443299;7.679153383
eugenol;;4.010309278;7.691650263
L-(-)-carvone;;2.804123711;7.078499984
vanillin;;1.979381443;5.155112232
(+)-carvone;;2.845360825;7.094948926
geraniol;;4.639175258;8.084864943
camphor;;2.082474227;7.038341507
o-methylanisole;;3.371134021;5.583881353
cinnamyl alcohol;;2.275510204;6.69588997
dimethyl phthalate;;1.886597938;6.996723994
diethyl phthalate;;3.918367347;9.017173467
isopropyl isocyanate;;0.757575758;3.464950831
methylparaben;;3.363636364;6.352472239
ethylparaben;;5.693877551;7.756259761
butylparaben;;19.56565657;9.936612049
cefamandole;;33.05102041;13.82601428
myclobutanil;;12.58762887;10.81451893
fmoc chloride;;0.288659794;10.58249975
(+)-griseofulvin;;9.37755102;11.23632517
hippuric acid;;5.581632653;7.846554394
3-nitrophenol;;3.360824742;4.193383688
thymine;;0.142857143;2.953138111
carbamazepine;;5.142857143;8.033295034
dansyl chloride;;6.826530612;9.527134553
abiraterone;;2.826530612;13.75147079
estriol;;12.51020408;12.97593461
chlorambucil;;24.94897959;13.03304784
2-hydroxypyridine;;0.336734694;3.098601495
piroxicam;;4.673469388;9.027361738
methyl-p-toluene sulfonate;;3.278350515;6.923935681
tropolone;;2.908163265;4.294566117
tropic acid;;1.96969697;7.534742521
thiamethoxam;;0.826530612;7.400050975
4-(dimethylamino)benzoic acid;;3.469387755;7.786937191
