Compound_name;;y_test;y_pred
tert-butylhydroquinone;;10.07216495;8.127430316
propyl gallate;;10.37113402;9.071615601
folinic acid sodium salt;;11.04123711;11.61262001
riboflavin;;0.505154639;9.53628851
L-(+)-ascorbic acid;;0.381443299;4.012455334
hydrochloridethiazide;;4.505154639;5.88959753
5-diphenylhydantoin;;16.92783505;9.189002354
antipyrine;;1.847826087;7.454570576
acetaminophen;;0.979381443;6.606058535
isoeugenol;;6.381443299;8.027564434
vanillin;;1.979381443;5.186666464
(+)-carvone;;2.845360825;7.823620683
geraniol;;4.639175258;8.822392038
camphor;;2.082474227;7.929327444
o-methylanisole;;3.371134021;5.712901083
cinnamaldehyde;;2.845360825;6.41583986
dimethyl phthalate;;1.886597938;6.98931989
diethyl phthalate;;3.918367347;9.249564304
isopropyl isocyanate;;0.757575758;3.557084248
methylparaben;;3.363636364;6.392178506
ethylparaben;;5.693877551;7.98176834
butylparaben;;19.56565657;10.33472777
cefamandole;;33.05102041;13.89531806
myclobutanil;;12.58762887;11.24605059
fmoc chloride;;0.288659794;10.61697037
(+)-griseofulvin;;9.37755102;11.89585635
3-nitrophenol;;3.360824742;4.038171695
thymine;;0.142857143;3.066262627
carbamazepine;;5.142857143;8.377017457
dansyl chloride;;6.826530612;9.474621838
abiraterone;;2.826530612;14.83604482
estriol;;12.51020408;14.3715807
chlorambucil;;24.94897959;13.49448353
2-hydroxypyridine;;0.336734694;3.194279597
piroxicam;;4.673469388;8.972031081
methyl-p-toluene sulfonate;;3.278350515;7.031487254
tropolone;;2.908163265;4.35890733
PyBOP;;3.252525253;9.272096878
p-toluenesulfonyl isocyanate;;1.643564356;6.453604316
rifampicin;;9;9.672616922
thiamethoxam;;0.826530612;7.265253209
4-(dimethylamino)benzoic acid;;3.469387755;7.997817022
