Compound_name;;y_test;y_pred
3-(5-methylfuran-2-yl)-propionic acid;;2.642105263;7.084715231
syringic acid;;4.894736842;5.98195155
alpha-resorcylic acid;;9.126315789;4.738036113
pyrogallol;;0.968421053;3.89076729
acetophenone;;1.791666667;5.327586335
propiophenone;;2.9375;6.18139
butyrophenone;;4.635416667;7.175189405
valerophenone;;7.854166667;8.564500368
hexanophenone;;14.34375;9.46210935
4-tert-butylphenol;;9.072916667;7.793241381
7-dihydroxy naphthalene;;12.88541667;7.134074898
4-trimethyl benzene;;7.614583333;6.291207514
gibberellic acid;;1.65625;12.11707903
3-Dioxane;;1.40625;7.481149211
vanillic acid;;4.71875;5.446194149
benzoin methyl ether;;5.96875;10.02510052
diphenyl carbonate;;9.75;9.362513242
trans-2-hexenyl acetate;;2.25;7.644407405
bisphenol A;;53.55208333;11.84524661
BHA (3-tert-Butyl-4-hydroxyanisole);;13.58333333;7.985309571
butyl phenyl ether;;8.947916667;8.004492291
toluic acid;;6.729166667;5.723973627
equiline;;31.66666667;14.03458475
Sebuthylazine;;6.3125;7.965683703
aldicarb;;1.010416667;6.172607009
MCPB;;21.32291667;10.85929985
indole-3-butyric acid;;11.4375;9.867965188
cyanazin;;4.9375;7.309303083
ISOPROTURON;;4.729166667;8.975316593
metamitron;;0.78125;6.690087543
terbutylazine;;9.5625;7.95765937
linuron;;10.71875;7.723509659
alachlor;;5.135416667;9.577141474
3-butanediol diacrylate;;1.541666667;8.186452266
nortriptyline;;2.458333333;10.48423105
4-dichloro aniline;;3.645833333;4.396521981
7-dimethoxycoumarin;;5.453608247;6.979407007
trans-ferulic acid;;2.948453608;7.804035444
formononetin;;0.886597938;10.84489699
Rutin Hydrate;;9.773195876;12.60351105
(+)-catechin hydrate;;5.690721649;11.10965673
pentoxifylline;;0.927835052;8.587194146
(-)-epicatechin;;6.288659794;11.1411417
(+)-catechin;;9.680412371;11.10965673
tert-butylhydroquinone;;10.07216495;7.448686251
propyl gallate;;10.37113402;8.489037174
folinic acid sodium salt;;11.04123711;11.80398229
riboflavin;;0.505154639;9.34659926
L-(+)-ascorbic acid;;0.381443299;3.49897516
hydrochloridethiazide;;4.505154639;5.867858521
5-diphenylhydantoin;;16.92783505;9.160542037
antipyrine;;1.847826087;7.143353032
acetaminophen;;0.979381443;5.879417914
isoeugenol;;6.381443299;7.21234608
eugenol;;4.010309278;7.245149037
L-(-)-carvone;;2.804123711;7.214474299
(+)-carvone;;2.845360825;7.228386464
geraniol;;4.639175258;8.046828615
camphor;;2.082474227;7.544418703
o-methylanisole;;3.371134021;5.310882075
cinnamaldehyde;;2.845360825;5.978325167
cinnamyl alcohol;;2.275510204;6.259607817
dimethyl phthalate;;1.886597938;6.525934432
diethyl phthalate;;3.918367347;8.835475526
isopropyl isocyanate;;0.757575758;3.070560087
methylparaben;;3.363636364;5.697804725
ethylparaben;;5.693877551;7.344907409
butylparaben;;19.56565657;9.725706435
cefamandole;;33.05102041;13.85190349
myclobutanil;;12.58762887;10.66751034
fmoc chloride;;0.288659794;9.936574167
(+)-griseofulvin;;9.37755102;11.20768295
hippuric acid;;5.581632653;7.144168154
3-nitrophenol;;3.360824742;3.914651286
thymine;;0.142857143;2.871703911
dansyl chloride;;6.826530612;8.82533141
abiraterone;;2.826530612;15.0769255
estriol;;12.51020408;13.96817757
chlorambucil;;24.94897959;12.68938825
2-hydroxypyridine;;0.336734694;3.181033842
piroxicam;;4.673469388;9.180618784
tropolone;;2.908163265;4.260269087
tropic acid;;1.96969697;6.828316861
PyBOP;;3.252525253;9.748566369
p-toluenesulfonyl isocyanate;;1.643564356;5.947782505
rifampicin;;9;9.994208519
thiamethoxam;;0.826530612;6.65868042
4-(dimethylamino)benzoic acid;;3.469387755;6.842173456
