Compound_name;;y_test;y_pred
riboflavin;;0.505154639;7.444390455
L-(+)-ascorbic acid;;0.381443299;3.641236509
hydrochloridethiazide;;4.505154639;4.663820628
5-diphenylhydantoin;;16.92783505;7.388371681
antipyrine;;1.847826087;4.524739254
acetaminophen;;0.979381443;3.605920895
isoeugenol;;6.381443299;5.30185069
vanillin;;1.979381443;3.574703058
(+)-carvone;;2.845360825;4.717035453
geraniol;;4.639175258;5.727148015
camphor;;2.082474227;4.878166506
o-methylanisole;;3.371134021;3.376898748
cinnamaldehyde;;2.845360825;3.507015992
dimethyl phthalate;;1.886597938;4.061717792
diethyl phthalate;;3.918367347;5.778671989
isopropyl isocyanate;;0.757575758;2.513730694
methylparaben;;3.363636364;3.740035981
ethylparaben;;5.693877551;5.197133024
butylparaben;;19.56565657;8.495476424
cefamandole;;33.05102041;10.13491316
myclobutanil;;12.58762887;9.173807237
fmoc chloride;;0.288659794;6.431515701
(+)-griseofulvin;;9.37755102;8.731118009
3-nitrophenol;;3.360824742;3.231034546
thymine;;0.142857143;2.5066038
carbamazepine;;5.142857143;6.150076391
dansyl chloride;;6.826530612;6.248072262
abiraterone;;2.826530612;11.81454895
estriol;;12.51020408;12.55586327
chlorambucil;;24.94897959;10.91583638
2-hydroxypyridine;;0.336734694;2.279498174
piroxicam;;4.673469388;6.696787477
methyl-p-toluene sulfonate;;3.278350515;3.843605
tropolone;;2.908163265;2.817610356
PyBOP;;3.252525253;7.044390266
p-toluenesulfonyl isocyanate;;1.643564356;3.470361326
rifampicin;;9;7.70985824
thiamethoxam;;0.826530612;4.759777581
4-(dimethylamino)benzoic acid;;3.469387755;4.65513632
