Compound_name;;y_test;y_pred
terbutylazine;;9.5625;6.450263598
linuron;;10.71875;6.035954475
alachlor;;5.135416667;6.921740616
3-butanediol diacrylate;;1.541666667;5.46329565
nortriptyline;;2.458333333;7.479951973
4-dichloro aniline;;3.645833333;3.706962992
7-dimethoxycoumarin;;5.453608247;4.967150881
trans-ferulic acid;;2.948453608;5.335875137
formononetin;;0.886597938;7.553303856
Rutin Hydrate;;9.773195876;9.701694557
(+)-catechin hydrate;;5.690721649;7.848749225
pentoxifylline;;0.927835052;5.993199129
(-)-epicatechin;;6.288659794;7.791691911
(+)-catechin;;9.680412371;7.848749225
tert-butylhydroquinone;;10.07216495;5.974964236
propyl gallate;;10.37113402;7.136266362
folinic acid sodium salt;;11.04123711;9.765306906
riboflavin;;0.505154639;7.20171544
L-(+)-ascorbic acid;;0.381443299;3.650588959
hydrochloridethiazide;;4.505154639;4.758295327
5-diphenylhydantoin;;16.92783505;7.771367127
antipyrine;;1.847826087;4.370890002
acetaminophen;;0.979381443;3.535539195
isoeugenol;;6.381443299;4.896533891
eugenol;;4.010309278;4.749552081
L-(-)-carvone;;2.804123711;4.045760915
(+)-carvone;;2.845360825;4.03806388
geraniol;;4.639175258;5.428953739
camphor;;2.082474227;4.741698581
o-methylanisole;;3.371134021;3.402855675
cinnamaldehyde;;2.845360825;3.302524931
cinnamyl alcohol;;2.275510204;3.545355214
dimethyl phthalate;;1.886597938;4.032834566
diethyl phthalate;;3.918367347;5.618487092
isopropyl isocyanate;;0.757575758;2.54420767
methylparaben;;3.363636364;3.789393187
ethylparaben;;5.693877551;5.112885356
butylparaben;;19.56565657;8.298026929
cefamandole;;33.05102041;10.56471311
myclobutanil;;12.58762887;8.882237721
fmoc chloride;;0.288659794;6.240171852
(+)-griseofulvin;;9.37755102;8.336038265
hippuric acid;;5.581632653;5.237402521
3-nitrophenol;;3.360824742;3.324960622
thymine;;0.142857143;2.535562135
dansyl chloride;;6.826530612;6.093979282
abiraterone;;2.826530612;12.99035012
estriol;;12.51020408;12.32631972
chlorambucil;;24.94897959;10.4357061
2-hydroxypyridine;;0.336734694;2.435160635
piroxicam;;4.673469388;6.770446958
tropolone;;2.908163265;3.027881099
tropic acid;;1.96969697;4.35636955
PyBOP;;3.252525253;7.520428903
p-toluenesulfonyl isocyanate;;1.643564356;3.639996827
rifampicin;;9;7.873303418
thiamethoxam;;0.826530612;4.662765203
4-(dimethylamino)benzoic acid;;3.469387755;4.374205569
