Compound_name;;y_test;y_pred
ATRAZIN-DESETHYL-2-HYDROXY;;1.520833333;4.241936757
mecoprop-P;;45.85416667;8.632708855
cyanazin;;4.9375;5.831238197
ISOPROTURON;;4.729166667;7.06280028
metamitron;;0.78125;4.573748564
terbutylazine;;9.5625;6.565869884
linuron;;10.71875;6.587397042
alachlor;;5.135416667;7.101056545
3-butanediol diacrylate;;1.541666667;6.209126857
nortriptyline;;2.458333333;7.607870653
4-dichloro aniline;;3.645833333;3.601787183
7-dimethoxycoumarin;;5.453608247;5.302260874
quercetin;;8.721649485;7.814279619
formononetin;;0.886597938;7.479183978
(+)-catechin hydrate;;5.690721649;7.764765183
naringin;;7.81443299;10.23740439
(-)-epicatechin;;6.288659794;7.87107161
(+)-catechin;;9.680412371;7.764765183
tert-butylhydroquinone;;10.07216495;6.463833714
propyl gallate;;10.37113402;7.683787058
folinic acid sodium salt;;11.04123711;10.37397981
riboflavin;;0.505154639;7.502297818
L-(+)-ascorbic acid;;0.381443299;3.717727019
hydrochloridethiazide;;4.505154639;4.708483984
5-diphenylhydantoin;;16.92783505;7.854456757
antipyrine;;1.847826087;4.410346381
acetaminophen;;0.979381443;3.628488815
isoeugenol;;6.381443299;5.159443306
eugenol;;4.010309278;4.984204485
L-(-)-carvone;;2.804123711;4.618312164
vanillin;;1.979381443;3.590915121
geraniol;;4.639175258;5.557726038
camphor;;2.082474227;4.868183707
o-methylanisole;;3.371134021;3.386246389
cinnamaldehyde;;2.845360825;3.326240295
cinnamyl alcohol;;2.275510204;3.574375886
dimethyl phthalate;;1.886597938;4.314662542
isopropyl isocyanate;;0.757575758;2.451577712
methylparaben;;3.363636364;3.765534716
ethylparaben;;5.693877551;5.387517395
butylparaben;;19.56565657;8.725019628
cefamandole;;33.05102041;11.34678721
fmoc chloride;;0.288659794;6.256047877
(+)-griseofulvin;;9.37755102;8.646508992
hippuric acid;;5.581632653;5.855383073
3-nitrophenol;;3.360824742;3.234361197
thymine;;0.142857143;2.59283924
carbamazepine;;5.142857143;6.124173826
abiraterone;;2.826530612;12.76608974
estriol;;12.51020408;11.93626499
chlorambucil;;24.94897959;11.36601643
2-hydroxypyridine;;0.336734694;2.209361654
piroxicam;;4.673469388;6.686721333
methyl-p-toluene sulfonate;;3.278350515;3.733280134
tropic acid;;1.96969697;4.744974239
PyBOP;;3.252525253;7.774482056
p-toluenesulfonyl isocyanate;;1.643564356;3.645989498
rifampicin;;9;8.035813777
thiamethoxam;;0.826530612;4.873051979
4-(dimethylamino)benzoic acid;;3.469387755;4.995614367
