Compound_name;;y_test;y_pred
butyl phenyl ether;;8.947916667;5.827552463
equiline;;31.66666667;14.743428
Sebuthylazine;;6.3125;6.396248389
aldicarb;;1.010416667;3.828606801
MCPB;;21.32291667;9.139361094
ATRAZIN-DESETHYL-2-HYDROXY;;1.520833333;4.086163166
mecoprop-P;;45.85416667;7.999865346
cyanazin;;4.9375;5.667862362
ISOPROTURON;;4.729166667;6.626633921
metamitron;;0.78125;4.360864888
terbutylazine;;9.5625;6.351724225
linuron;;10.71875;6.267243116
alachlor;;5.135416667;7.242941175
3-butanediol diacrylate;;1.541666667;5.596848179
nortriptyline;;2.458333333;7.383400251
4-dichloro aniline;;3.645833333;3.881507487
7-dimethoxycoumarin;;5.453608247;5.173413937
trans-ferulic acid;;2.948453608;5.325215542
quercetin;;8.721649485;7.795514084
formononetin;;0.886597938;7.423078627
Rutin Hydrate;;9.773195876;9.458411678
(+)-catechin hydrate;;5.690721649;7.926195131
pentoxifylline;;0.927835052;5.688846119
naringin;;7.81443299;9.988918562
(-)-epicatechin;;6.288659794;7.980499206
(+)-catechin;;9.680412371;7.926195131
tert-butylhydroquinone;;10.07216495;6.445254734
propyl gallate;;10.37113402;6.928461073
folinic acid sodium salt;;11.04123711;9.813957543
riboflavin;;0.505154639;7.137386066
L-(+)-ascorbic acid;;0.381443299;3.81433653
hydrochloridethiazide;;4.505154639;4.609065375
5-diphenylhydantoin;;16.92783505;7.421366803
acetaminophen;;0.979381443;3.557865869
isoeugenol;;6.381443299;4.912891156
eugenol;;4.010309278;4.78185664
L-(-)-carvone;;2.804123711;3.995830103
vanillin;;1.979381443;3.593088869
(+)-carvone;;2.845360825;3.99740327
geraniol;;4.639175258;5.336701287
camphor;;2.082474227;4.805040398
o-methylanisole;;3.371134021;3.603401583
cinnamaldehyde;;2.845360825;3.490270867
cinnamyl alcohol;;2.275510204;3.689478891
dimethyl phthalate;;1.886597938;4.032527942
diethyl phthalate;;3.918367347;5.648823042
isopropyl isocyanate;;0.757575758;2.632553821
methylparaben;;3.363636364;3.673269272
cefamandole;;33.05102041;10.54766678
myclobutanil;;12.58762887;9.30583462
fmoc chloride;;0.288659794;6.433709155
(+)-griseofulvin;;9.37755102;8.480002912
hippuric acid;;5.581632653;5.377424778
3-nitrophenol;;3.360824742;3.434805474
thymine;;0.142857143;2.699962729
carbamazepine;;5.142857143;6.117710874
dansyl chloride;;6.826530612;6.158007862
abiraterone;;2.826530612;13.33367571
chlorambucil;;24.94897959;11.18249373
2-hydroxypyridine;;0.336734694;2.582759237
piroxicam;;4.673469388;6.380592541
methyl-p-toluene sulfonate;;3.278350515;3.892305038
tropolone;;2.908163265;3.076380821
tropic acid;;1.96969697;4.738227506
PyBOP;;3.252525253;7.491279044
p-toluenesulfonyl isocyanate;;1.643564356;3.579604512
rifampicin;;9;8.180115645
thiamethoxam;;0.826530612;4.695858518
4-(dimethylamino)benzoic acid;;3.469387755;4.597668335
