Compound_name,y_pred,y_test
BHA (3-tert-Butyl-4-hydroxyanisole),13.5830078125,13.58333333
butyl phenyl ether,8.947662353515625,8.947916667
toluic acid,6.728851318359375,6.729166667
Sebuthylazine,6.312103271484375,6.3125
aldicarb,1.01019287109375,1.010416667
MCPB,21.32269287109375,21.32291667
indole-3-butyric acid,11.437225341796875,11.4375
ATRAZIN-DESETHYL-2-HYDROXY,1.5206298828125,1.520833333
mecoprop-P,45.853790283203125,45.85416667
cyanazin,4.93731689453125,4.9375
ISOPROTURON,4.7288818359375,4.729166667
metamitron,0.781036376953125,0.78125
terbutylazine,9.56207275390625,9.5625
linuron,10.718658447265625,10.71875
alachlor,5.13525390625,5.135416667
"1,3-butanediol diacrylate",1.541290283203125,1.541666667
nortriptyline,2.45819091796875,2.458333333
"3,4-dichloro aniline",3.645416259765625,3.645833333
trans-ferulic acid,2.9481201171875,2.948453608
quercetin,8.72119140625,8.721649485
formononetin,0.886322021484375,0.886597938
Rutin Hydrate,9.772918701171875,9.773195876
(+)-catechin hydrate,7.685211181640625,5.690721649
pentoxifylline,0.92755126953125,0.927835052
naringin,7.814117431640625,7.81443299
(-)-epicatechin,6.288299560546875,6.288659794
(+)-catechin,7.685211181640625,9.680412371
tert-butylhydroquinone,10.071807861328125,10.07216495
folinic acid sodium salt,11.04107666015625,11.04123711
riboflavin,0.5048828125,0.505154639
L-(+)-ascorbic acid,0.38116455078125,0.381443299
hydrochloridethiazide,4.505035400390625,4.505154639
"5,5-diphenylhydantoin",16.927642822265625,16.92783505
antipyrine,1.847625732421875,1.847826087
acetaminophen,0.9791259765625,0.979381443
isoeugenol,6.38116455078125,6.381443299
eugenol,4.010162353515625,4.010309278
L-(-)-carvone,2.803741455078125,2.804123711
vanillin,1.979156494140625,1.979381443
(+)-carvone,2.845001220703125,2.845360825
geraniol,4.638916015625,4.639175258
camphor,2.082183837890625,2.082474227
o-methylanisole,3.370849609375,3.371134021
cinnamyl alcohol,2.275390625,2.275510204
dimethyl phthalate,1.886474609375,1.886597938
diethyl phthalate,3.9180908203125,3.918367347
isopropyl isocyanate,0.757354736328125,0.757575758
methylparaben,3.363433837890625,3.363636364
ethylparaben,5.69342041015625,5.693877551
butylparaben,19.56536865234375,19.56565657
cefamandole,33.050811767578125,33.05102041
myclobutanil,12.587615966796875,12.58762887
fmoc chloride,0.28839111328125,0.288659794
(+)-griseofulvin,9.377410888671875,9.37755102
hippuric acid,5.581451416015625,5.581632653
3-nitrophenol,3.36065673828125,3.360824742
thymine,0.142608642578125,0.142857143
carbamazepine,5.14263916015625,5.142857143
dansyl chloride,6.826324462890625,6.826530612
abiraterone,2.82623291015625,2.826530612
estriol,12.50982666015625,12.51020408
chlorambucil,24.948638916015625,24.94897959
2-hydroxypyridine,0.336669921875,0.336734694
piroxicam,4.67333984375,4.673469388
methyl-p-toluene sulfonate,3.277923583984375,3.278350515
tropolone,2.908111572265625,2.908163265
tropic acid,1.969451904296875,1.96969697
thiamethoxam,0.826324462890625,0.826530612
4-(dimethylamino)benzoic acid,3.469482421875,3.469387755
