Compound_name,y_pred,y_test
dimethyl phthalate,1.886627197265625,1.886597938
diethyl phthalate,3.9184188842773438,3.918367347
isopropyl isocyanate,0.7576217651367188,0.757575758
methylparaben,3.363616943359375,3.363636364
cefamandole,33.051002502441406,33.05102041
myclobutanil,12.587684631347656,12.58762887
fmoc chloride,0.28871917724609375,0.288659794
(+)-griseofulvin,9.3775634765625,9.37755102
hippuric acid,5.58172607421875,5.581632653
3-nitrophenol,3.3607864379882812,3.360824742
thymine,0.1429290771484375,0.142857143
carbamazepine,5.142913818359375,5.142857143
dansyl chloride,6.826545715332031,6.826530612
abiraterone,2.82659912109375,2.826530612
chlorambucil,24.949020385742188,24.94897959
2-hydroxypyridine,0.3367767333984375,0.336734694
piroxicam,4.6735076904296875,4.673469388
methyl-p-toluene sulfonate,3.2783660888671875,3.278350515
tropolone,2.908203125,2.908163265
tropic acid,1.9697036743164062,1.96969697
PyBOP,3.252471923828125,3.252525253
p-toluenesulfonyl isocyanate,1.6435928344726562,1.643564356
rifampicin,8.999977111816406,9.0
thiamethoxam,0.826507568359375,0.826530612
4-(dimethylamino)benzoic acid,3.4694442749023438,3.469387755
