Compound_name,y_pred,y_test
equiline,31.66661834716797,31.66666667
Sebuthylazine,6.3124847412109375,6.3125
aldicarb,1.0103759765625,1.010416667
MCPB,21.322853088378906,21.32291667
indole-3-butyric acid,11.437416076660156,11.4375
ATRAZIN-DESETHYL-2-HYDROXY,1.5207366943359375,1.520833333
mecoprop-P,45.8541259765625,45.85416667
cyanazin,4.93743896484375,4.9375
ISOPROTURON,4.729103088378906,4.729166667
metamitron,0.7812347412109375,0.78125
terbutylazine,9.562370300292969,9.5625
linuron,10.718742370605469,10.71875
alachlor,5.1353607177734375,5.135416667
"1,3-butanediol diacrylate",1.5415725708007812,1.541666667
nortriptyline,2.4583282470703125,2.458333333
"3,4-dichloro aniline",3.6457672119140625,3.645833333
"5,7-dimethoxycoumarin",5.453559875488281,5.453608247
quercetin,8.721595764160156,8.721649485
formononetin,0.886505126953125,0.886597938
(+)-catechin hydrate,7.685462951660156,5.690721649
naringin,7.814384460449219,7.81443299
(-)-epicatechin,6.288627624511719,6.288659794
(+)-catechin,7.685462951660156,9.680412371
tert-butylhydroquinone,10.072105407714844,10.07216495
propyl gallate,10.371017456054688,10.37113402
folinic acid sodium salt,11.041152954101562,11.04123711
riboflavin,0.5051193237304688,0.505154639
L-(+)-ascorbic acid,0.38134002685546875,0.381443299
hydrochloridethiazide,4.5051422119140625,4.505154639
"5,5-diphenylhydantoin",16.92778778076172,16.92783505
antipyrine,1.8477935791015625,1.847826087
acetaminophen,0.9793014526367188,0.979381443
isoeugenol,6.3813629150390625,6.381443299
eugenol,4.010169982910156,4.010309278
L-(-)-carvone,2.8041000366210938,2.804123711
vanillin,1.979278564453125,1.979381443
geraniol,4.639106750488281,4.639175258
camphor,2.0824508666992188,2.082474227
o-methylanisole,3.3709716796875,3.371134021
cinnamaldehyde,2.8452911376953125,2.845360825
cinnamyl alcohol,2.2754745483398438,2.275510204
dimethyl phthalate,1.8865432739257812,1.886597938
isopropyl isocyanate,0.7574920654296875,0.757575758
methylparaben,3.363555908203125,3.363636364
ethylparaben,5.693794250488281,5.693877551
butylparaben,19.56554412841797,19.56565657
cefamandole,33.050987243652344,33.05102041
fmoc chloride,0.2886505126953125,0.288659794
(+)-griseofulvin,9.37744140625,9.37755102
hippuric acid,5.58160400390625,5.581632653
3-nitrophenol,3.3607559204101562,3.360824742
thymine,0.14278411865234375,0.142857143
carbamazepine,5.142730712890625,5.142857143
abiraterone,2.8264846801757812,2.826530612
estriol,12.510093688964844,12.51020408
chlorambucil,24.948944091796875,24.94897959
2-hydroxypyridine,0.33664703369140625,0.336734694
piroxicam,4.673454284667969,4.673469388
methyl-p-toluene sulfonate,3.2783050537109375,3.278350515
tropic acid,1.9696197509765625,1.96969697
PyBOP,3.2524261474609375,3.252525253
p-toluenesulfonyl isocyanate,1.6435394287109375,1.643564356
rifampicin,9.000015258789062,9.0
thiamethoxam,0.8265151977539062,0.826530612
4-(dimethylamino)benzoic acid,3.4692764282226562,3.469387755
