Compound_name,y_pred,y_test
indole-3-butyric acid,11.436920166015625,11.4375
ATRAZIN-DESETHYL-2-HYDROXY,1.5206298828125,1.520833333
mecoprop-P,45.853851318359375,45.85416667
cyanazin,4.937591552734375,4.9375
ISOPROTURON,4.7288818359375,4.729166667
metamitron,0.781158447265625,0.78125
terbutylazine,9.562164306640625,9.5625
linuron,10.718719482421875,10.71875
"1,3-butanediol diacrylate",1.54144287109375,1.541666667
nortriptyline,2.45819091796875,2.458333333
"3,4-dichloro aniline",3.64569091796875,3.645833333
"5,7-dimethoxycoumarin",5.453155517578125,5.453608247
trans-ferulic acid,2.9478759765625,2.948453608
quercetin,8.721649169921875,8.721649485
Rutin Hydrate,9.773040771484375,9.773195876
(+)-catechin hydrate,7.68524169921875,5.690721649
pentoxifylline,0.927459716796875,0.927835052
naringin,7.81396484375,7.81443299
(-)-epicatechin,6.288421630859375,6.288659794
(+)-catechin,7.68524169921875,9.680412371
propyl gallate,10.37109375,10.37113402
folinic acid sodium salt,11.04095458984375,11.04123711
riboflavin,0.50469970703125,0.505154639
L-(+)-ascorbic acid,0.381195068359375,0.381443299
hydrochloridethiazide,4.504669189453125,4.505154639
antipyrine,1.847686767578125,1.847826087
acetaminophen,0.97918701171875,0.979381443
isoeugenol,6.3812255859375,6.381443299
eugenol,4.01007080078125,4.010309278
L-(-)-carvone,2.8038330078125,2.804123711
vanillin,1.979034423828125,1.979381443
(+)-carvone,2.84521484375,2.845360825
geraniol,4.639007568359375,4.639175258
camphor,2.08209228515625,2.082474227
cinnamaldehyde,2.844879150390625,2.845360825
cinnamyl alcohol,2.27496337890625,2.275510204
diethyl phthalate,3.917938232421875,3.918367347
isopropyl isocyanate,0.757415771484375,0.757575758
methylparaben,3.363525390625,3.363636364
ethylparaben,5.69342041015625,5.693877551
butylparaben,19.5653076171875,19.56565657
cefamandole,33.0506591796875,33.05102041
myclobutanil,12.587371826171875,12.58762887
fmoc chloride,0.28839111328125,0.288659794
(+)-griseofulvin,9.37738037109375,9.37755102
hippuric acid,5.5811767578125,5.581632653
3-nitrophenol,3.360748291015625,3.360824742
thymine,0.1427001953125,0.142857143
carbamazepine,5.142608642578125,5.142857143
dansyl chloride,6.8262939453125,6.826530612
abiraterone,2.82611083984375,2.826530612
estriol,12.509918212890625,12.51020408
chlorambucil,24.948822021484375,24.94897959
2-hydroxypyridine,0.3365478515625,0.336734694
piroxicam,4.673309326171875,4.673469388
methyl-p-toluene sulfonate,3.27801513671875,3.278350515
tropolone,2.908050537109375,2.908163265
tropic acid,1.969329833984375,1.96969697
PyBOP,3.252410888671875,3.252525253
p-toluenesulfonyl isocyanate,1.643096923828125,1.643564356
rifampicin,8.999908447265625,9.0
thiamethoxam,0.8262939453125,0.826530612
