Compound_name;;y_test;y_pred
BHA (3-tert-Butyl-4-hydroxyanisole);;13.58333333;8.939002
butyl phenyl ether;;8.947916667;6.6779237
toluic acid;;6.729166667;4.2633133
equiline;;31.66666667;25.11822
Sebuthylazine;;6.3125;5.058821
aldicarb;;1.010416667;0.69928676
indole-3-butyric acid;;11.4375;7.8216267
ATRAZIN-DESETHYL-2-HYDROXY;;1.520833333;1.0763495
mecoprop-P;;45.85416667;26.575
cyanazin;;4.9375;3.755495
ISOPROTURON;;4.729166667;3.378765
metamitron;;0.78125;0.5260431
terbutylazine;;9.5625;6.713857
linuron;;10.71875;7.0282736
alachlor;;5.135416667;4.24666
3-butanediol diacrylate;;1.541666667;1.1101035
nortriptyline;;2.458333333;1.6472671
7-dimethoxycoumarin;;5.453608247;4.216007
trans-ferulic acid;;2.948453608;2.3426023
quercetin;;8.721649485;7.0638304
formononetin;;0.886597938;0.56092554
Rutin Hydrate;;9.773195876;6.9113917
(+)-catechin hydrate;;5.690721649;6.309
pentoxifylline;;0.927835052;0.5781523
naringin;;7.81443299;6.350034
(-)-epicatechin;;6.288659794;5.193053
(+)-catechin;;9.680412371;6.309
tert-butylhydroquinone;;10.07216495;6.6638894
propyl gallate;;10.37113402;6.792423
L-(+)-ascorbic acid;;0.381443299;0.5
hydrochloridethiazide;;4.505154639;3.3997002
5-diphenylhydantoin;;16.92783505;11.146486
antipyrine;;1.847826087;1.3881183
acetaminophen;;0.979381443;0.65737134
isoeugenol;;6.381443299;4.729642
eugenol;;4.010309278;3.2203362
L-(-)-carvone;;2.804123711;2.2267005
vanillin;;1.979381443;1.5583417
(+)-carvone;;2.845360825;2.2136357
geraniol;;4.639175258;3.6860292
o-methylanisole;;3.371134021;2.411053
cinnamaldehyde;;2.845360825;2.2698283
cinnamyl alcohol;;2.275510204;1.8363221
dimethyl phthalate;;1.886597938;1.4025068
diethyl phthalate;;3.918367347;3.0123403
isopropyl isocyanate;;0.757575758;0.5539491
methylparaben;;3.363636364;2.8869948
ethylparaben;;5.693877551;4.4832416
butylparaben;;19.56565657;14.54263
myclobutanil;;12.58762887;8.816226
(+)-griseofulvin;;9.37755102;6.8102145
hippuric acid;;5.581632653;4.16568
3-nitrophenol;;3.360824742;2.821415
thymine;;0.142857143;0.5
carbamazepine;;5.142857143;3.5620294
dansyl chloride;;6.826530612;5.25708
estriol;;12.51020408;8.49555
chlorambucil;;24.94897959;20.471981
2-hydroxypyridine;;0.336734694;0.5
methyl-p-toluene sulfonate;;3.278350515;2.658247
tropolone;;2.908163265;2.2277555
tropic acid;;1.96969697;1.4556382
PyBOP;;3.252525253;2.3896348
p-toluenesulfonyl isocyanate;;1.643564356;1.1965246
rifampicin;;9;6.880442
thiamethoxam;;0.826530612;0.55021405
4-(dimethylamino)benzoic acid;;3.469387755;2.8281279
