Compound_name;;y_test;y_pred
4-tert-butylbenzoic acid;;35.4375;25.53593
bisphenol A;;53.55208333;28.748213
BHA (3-tert-Butyl-4-hydroxyanisole);;13.58333333;9.113721
butyl phenyl ether;;8.947916667;6.8528037
toluic acid;;6.729166667;4.5778584
equiline;;31.66666667;25.328934
Sebuthylazine;;6.3125;4.8893447
aldicarb;;1.010416667;0.7138938
MCPB;;21.32291667;16.47723
indole-3-butyric acid;;11.4375;9.025694
ATRAZIN-DESETHYL-2-HYDROXY;;1.520833333;1.0356979
mecoprop-P;;45.85416667;26.62318
cyanazin;;4.9375;3.9434004
ISOPROTURON;;4.729166667;3.7182503
terbutylazine;;9.5625;6.680831
linuron;;10.71875;7.1426954
alachlor;;5.135416667;4.243774
3-butanediol diacrylate;;1.541666667;1.0977095
nortriptyline;;2.458333333;1.6663675
4-dichloro aniline;;3.645833333;2.7381935
7-dimethoxycoumarin;;5.453608247;4.309701
trans-ferulic acid;;2.948453608;2.230332
quercetin;;8.721649485;6.998684
formononetin;;0.886597938;0.5523374
Rutin Hydrate;;9.773195876;7.2666764
pentoxifylline;;0.927835052;0.5763
naringin;;7.81443299;6.078105
(+)-catechin;;9.680412371;7.329954
tert-butylhydroquinone;;10.07216495;7.259605
propyl gallate;;10.37113402;6.568801
folinic acid sodium salt;;11.04123711;7.462648
riboflavin;;0.505154639;0.50002766
L-(+)-ascorbic acid;;0.381443299;0.5
hydrochloridethiazide;;4.505154639;3.4221737
5-diphenylhydantoin;;16.92783505;12.086919
antipyrine;;1.847826087;1.3663383
acetaminophen;;0.979381443;0.69142103
isoeugenol;;6.381443299;5.0581846
vanillin;;1.979381443;1.551475
(+)-carvone;;2.845360825;2.1075258
geraniol;;4.639175258;3.7377372
camphor;;2.082474227;1.5656474
o-methylanisole;;3.371134021;2.465218
cinnamaldehyde;;2.845360825;2.2436805
dimethyl phthalate;;1.886597938;1.404171
diethyl phthalate;;3.918367347;3.0708897
isopropyl isocyanate;;0.757575758;0.5592162
methylparaben;;3.363636364;2.7527804
ethylparaben;;5.693877551;4.6713715
butylparaben;;19.56565657;14.828501
cefamandole;;33.05102041;18.988367
myclobutanil;;12.58762887;8.519329
fmoc chloride;;0.288659794;0.5
(+)-griseofulvin;;9.37755102;6.375204
3-nitrophenol;;3.360824742;2.7363691
thymine;;0.142857143;0.5
carbamazepine;;5.142857143;4.1074247
dansyl chloride;;6.826530612;5.1479597
abiraterone;;2.826530612;1.9291213
estriol;;12.51020408;8.357956
chlorambucil;;24.94897959;20.031872
2-hydroxypyridine;;0.336734694;0.5
piroxicam;;4.673469388;3.7186499
methyl-p-toluene sulfonate;;3.278350515;2.5502515
tropolone;;2.908163265;2.1617112
PyBOP;;3.252525253;2.1689768
p-toluenesulfonyl isocyanate;;1.643564356;1.2110193
rifampicin;;9;6.9919486
thiamethoxam;;0.826530612;0.56123173
4-(dimethylamino)benzoic acid;;3.469387755;2.7422428
